PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
FZD3	in-complex-with	WNT3A	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD3	in-complex-with	WNT3	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD3	in-complex-with	WNT4	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD3	in-complex-with	WNT5A	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD3	in-complex-with	WNT5B	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD3	in-complex-with	WNT6	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD3	in-complex-with	WNT7A	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD3	in-complex-with	WNT7B	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD3	in-complex-with	WNT8A	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD3	in-complex-with	WNT8B	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD3	in-complex-with	WNT9A	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD3	in-complex-with	WNT9B	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	controls-state-change-of	ARR3	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD4	controls-state-change-of	ARRB1	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD4	controls-state-change-of	ARRB2	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD4	controls-state-change-of	DACT1	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD4	controls-phosphorylation-of	DVL1	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD4	controls-state-change-of	DVL1	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD4	controls-phosphorylation-of	DVL2	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD4	controls-state-change-of	DVL2	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD4	controls-phosphorylation-of	DVL3	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD4	controls-state-change-of	DVL3	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD4	controls-state-change-of	GNA11	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD4	controls-state-change-of	GNA14	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD4	controls-state-change-of	GNA15	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD4	controls-state-change-of	GNAQ	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD4	controls-state-change-of	GNB1	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD4	controls-state-change-of	GNB2	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD4	controls-state-change-of	GNB3	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD4	controls-state-change-of	GNB4	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD4	controls-state-change-of	GNG10	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD4	controls-state-change-of	GNG12	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD4	controls-state-change-of	GNG13	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD4	controls-state-change-of	GNG2	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD4	controls-state-change-of	GNG3	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD4	controls-state-change-of	GNG4	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD4	controls-state-change-of	GNG5	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD4	controls-state-change-of	GNG7	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD4	controls-state-change-of	GNG8	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD4	in-complex-with	LRP5	PANTHER		Wnt signaling pathway	panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	LRP6	PANTHER		Wnt signaling pathway	panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	controls-state-change-of	SAG	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD4	in-complex-with	WNT10A	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	WNT10B	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	WNT11	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	WNT16	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	WNT1	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	WNT2B	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	WNT2	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	WNT3A	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	WNT3	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	WNT4	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	WNT5A	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	WNT5B	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	WNT6	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	WNT7A	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	WNT7B	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	WNT8A	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	WNT8B	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	WNT9A	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD4	in-complex-with	WNT9B	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD5	controls-state-change-of	ARR3	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD5	controls-state-change-of	ARRB1	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD5	controls-state-change-of	ARRB2	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD5	controls-state-change-of	DACT1	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD5	controls-phosphorylation-of	DVL1	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD5	controls-state-change-of	DVL1	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD5	controls-phosphorylation-of	DVL2	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD5	controls-state-change-of	DVL2	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD5	controls-phosphorylation-of	DVL3	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD5	controls-state-change-of	DVL3	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD5	controls-state-change-of	GNA11	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD5	controls-state-change-of	GNA14	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD5	controls-state-change-of	GNA15	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD5	controls-state-change-of	GNAQ	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD5	controls-state-change-of	GNB1	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD5	controls-state-change-of	GNB2	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD5	controls-state-change-of	GNB3	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD5	controls-state-change-of	GNB4	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD5	controls-state-change-of	GNG10	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD5	controls-state-change-of	GNG12	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD5	controls-state-change-of	GNG13	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD5	controls-state-change-of	GNG2	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD5	controls-state-change-of	GNG3	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD5	controls-state-change-of	GNG4	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD5	controls-state-change-of	GNG5	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD5	controls-state-change-of	GNG7	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD5	controls-state-change-of	GNG8	PANTHER		Wnt signaling pathway	panther:DISSOCIATION_LEFT__GTP-_Complex__G_Beta_Ggamma__Galpha_-RIGHT__GDP-_Complex__G_Beta_Ggamma_-_Galpha-_r74;panther:_PHYSICAL_STIMULATION___Complex__Frizzled_Wnt__LRP5_6__r74m1_r74
FZD5	in-complex-with	LRP5	PANTHER		Wnt signaling pathway	panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD5	in-complex-with	LRP6	PANTHER		Wnt signaling pathway	panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD5	controls-state-change-of	SAG	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Complex__Dishevelled_Beta_Arrestin__Frodo_-_ATP-RIGHT__ADP-_Complex__Dishevelled_Beta_Arrestin__Frodo_-_r104;panther:_MODULATION___Complex__Frizzled_Wnt__LRP5_6__r104m3_r104
FZD5	in-complex-with	WNT10A	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD5	in-complex-with	WNT10B	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD5	in-complex-with	WNT11	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD5	in-complex-with	WNT16	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD5	in-complex-with	WNT1	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD5	in-complex-with	WNT2B	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD5	in-complex-with	WNT2	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD5	in-complex-with	WNT3A	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD5	in-complex-with	WNT3	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD5	in-complex-with	WNT4	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD5	in-complex-with	WNT5A	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD5	in-complex-with	WNT5B	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD5	in-complex-with	WNT6	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
FZD5	in-complex-with	WNT7A	PANTHER		Wnt signaling pathway	panther:_Complex__Wnt_Frizzled__s16_a16_;panther:_Complex__Frizzled_Wnt__LRP5_6__s27_a28_
